algorithm,tuple_count,avg_time_ns,key_id,num_channels,fairness,chi,min_max_diff
spookyhash,50000,6.80416,24,128,0.997779,0.00222638,0.174
spookyhash,50000,6.8025,25,4,0.999983,1.65344e-05,0.274
spookyhash,50000,6.8025,25,8,0.999935,6.54272e-05,0.34
spookyhash,50000,6.8025,25,16,0.99982,0.000179558,0.344
spookyhash,50000,6.8025,25,32,0.9996,0.000400563,0.282
spookyhash,50000,6.8025,25,64,0.999176,0.000824934,0.234
spookyhash,50000,6.8025,25,128,0.997774,0.00223048,0.206
spookyhash,50000,6.85416,26,4,0.999932,6.76064e-05,0.568
spookyhash,50000,6.85416,26,8,0.999897,0.000102669,0.464
spookyhash,50000,6.85416,26,16,0.999674,0.000326118,0.316
spookyhash,50000,6.85416,26,32,0.999172,0.000828851,0.382
spookyhash,50000,6.85416,26,64,0.998823,0.00117847,0.27
spookyhash,50000,6.85416,26,128,0.997382,0.00262441,0.23
spookyhash,50000,6.775,27,4,0.999961,3.86176e-05,0.428
spookyhash,50000,6.775,27,8,0.999851,0.000148678,0.484
spookyhash,50000,6.775,27,16,0.999681,0.000319245,0.456
spookyhash,50000,6.775,27,32,0.999364,0.000636544,0.33
spookyhash,50000,6.775,27,64,0.998969,0.00103173,0.242
spookyhash,50000,6.775,27,128,0.997578,0.0024276,0.192
spookyhash,50000,6.77416,28,4,0.999986,1.35776e-05,0.23
spookyhash,50000,6.77416,28,8,0.999817,0.000182822,0.458
spookyhash,50000,6.77416,28,16,0.999631,0.000369062,0.446
spookyhash,50000,6.77416,28,32,0.999402,0.000598118,0.314
spookyhash,50000,6.77416,28,64,0.998756,0.00124549,0.27
spookyhash,50000,6.77416,28,128,0.997604,0.002402,0.26
spookyhash,50000,6.855,29,4,0.999864,0.000135926,0.734
spookyhash,50000,6.855,29,8,0.999725,0.000275494,0.614
spookyhash,50000,6.855,29,16,0.999648,0.000352461,0.462
spookyhash,50000,6.855,29,32,0.99938,0.000620518,0.328
spookyhash,50000,6.855,29,64,0.998905,0.00109614,0.24
spookyhash,50000,6.855,29,128,0.997609,0.00239647,0.192
spookyhash,50000,6.77,30,4,0.99996,3.99648e-05,0.426
spookyhash,50000,6.77,30,8,0.999932,6.79808e-05,0.302
spookyhash,50000,6.77,30,16,0.999805,0.000195085,0.336
spookyhash,50000,6.77,30,32,0.999586,0.000413798,0.262
spookyhash,50000,6.77,30,64,0.998981,0.00102036,0.258
spookyhash,50000,6.77,30,128,0.998046,0.00195748,0.17
spookyhash,50000,6.8275,31,4,0.999903,9.6832e-05,0.692
spookyhash,50000,6.8275,31,8,0.99981,0.000189664,0.62
spookyhash,50000,6.8275,31,16,0.999763,0.000236992,0.382
spookyhash,50000,6.8275,31,32,0.999649,0.000350899,0.25
spookyhash,50000,6.8275,31,64,0.999106,0.000895078,0.226
spookyhash,50000,6.8275,31,128,0.997963,0.00204124,0.192
