algorithm,tuple_count,avg_time_ns,key_id,num_channels,fairness,chi,min_max_diff
spookyhash,50000,7.375,23,32,0.999423,0.000577024,0.35
spookyhash,50000,7.375,23,64,0.998777,0.0012247,0.274
spookyhash,50000,7.375,23,128,0.99759,0.00241592,0.206
spookyhash,50000,7.56584,24,4,0.99995,5.02688e-05,0.484
spookyhash,50000,7.56584,24,8,0.999875,0.000124973,0.482
spookyhash,50000,7.56584,24,16,0.999714,0.00028585,0.382
spookyhash,50000,7.56584,24,32,0.999347,0.000653338,0.336
spookyhash,50000,7.56584,24,64,0.998681,0.00132122,0.266
spookyhash,50000,7.56584,24,128,0.997154,0.0028543,0.224
spookyhash,50000,7.59168,25,4,0.999941,5.88096e-05,0.488
spookyhash,50000,7.59168,25,8,0.9999,0.000100134,0.414
spookyhash,50000,7.59168,25,16,0.999758,0.000241933,0.386
spookyhash,50000,7.59168,25,32,0.999376,0.000624154,0.34
spookyhash,50000,7.59168,25,64,0.998734,0.00126787,0.26
spookyhash,50000,7.59168,25,128,0.997632,0.00237363,0.202
spookyhash,50000,7.63418,26,4,0.999897,0.00010273,0.714
spookyhash,50000,7.63418,26,8,0.999831,0.000168576,0.566
spookyhash,50000,7.63418,26,16,0.999751,0.000248794,0.308
spookyhash,50000,7.63418,26,32,0.999454,0.000545894,0.306
spookyhash,50000,7.63418,26,64,0.998987,0.00101437,0.254
spookyhash,50000,7.63418,26,128,0.998197,0.00180664,0.19
spookyhash,50000,7.44166,27,4,0.999964,3.62976e-05,0.366
spookyhash,50000,7.44166,27,8,0.999871,0.000129389,0.5
spookyhash,50000,7.44166,27,16,0.999717,0.000282906,0.504
spookyhash,50000,7.44166,27,32,0.999486,0.000514662,0.33
spookyhash,50000,7.44166,27,64,0.998901,0.00110044,0.22
spookyhash,50000,7.44166,27,128,0.997416,0.00259113,0.174
spookyhash,50000,7.36084,28,4,0.999911,8.93504e-05,0.668
spookyhash,50000,7.36084,28,8,0.99971,0.000290342,0.658
spookyhash,50000,7.36084,28,16,0.999548,0.000452416,0.504
spookyhash,50000,7.36084,28,32,0.999187,0.000813414,0.406
spookyhash,50000,7.36084,28,64,0.998613,0.00138906,0.316
spookyhash,50000,7.36084,28,128,0.996916,0.00309402,0.262
spookyhash,50000,7.36416,29,4,0.999956,4.39168e-05,0.436
spookyhash,50000,7.36416,29,8,0.999773,0.000227494,0.462
spookyhash,50000,7.36416,29,16,0.999551,0.000449677,0.448
spookyhash,50000,7.36416,29,32,0.999132,0.000869146,0.37
spookyhash,50000,7.36416,29,64,0.998663,0.00133852,0.232
spookyhash,50000,7.36416,29,128,0.997207,0.00280105,0.212
spookyhash,50000,7.3575,30,4,0.999935,6.52256e-05,0.506
spookyhash,50000,7.3575,30,8,0.999852,0.000148045,0.502
spookyhash,50000,7.3575,30,16,0.999819,0.00018112,0.304
spookyhash,50000,7.3575,30,32,0.999283,0.000717107,0.372
spookyhash,50000,7.3575,30,64,0.998567,0.00143539,0.26
spookyhash,50000,7.3575,30,128,0.997272,0.00273562,0.22
spookyhash,50000,7.3625,31,4,0.99995,4.96736e-05,0.452
spookyhash,50000,7.3625,31,8,0.999819,0.000180896,0.55
spookyhash,50000,7.3625,31,16,0.99969,0.000310195,0.402
spookyhash,50000,7.3625,31,32,0.999454,0.00054615,0.31
spookyhash,50000,7.3625,31,64,0.998875,0.00112655,0.238
spookyhash,50000,7.3625,31,128,0.997922,0.00208271,0.234
